,experience_level,employment_type,salary_in_usd,company_location_fact,employee_residence_fact,job_title_fact
811,1,1,8640.0,1,1,4
812,2,2,1440.0,1,1,4
813,2,2,1728.0,1,1,4
814,2,2,1440.0,1,1,4
815,2,2,7632.0,1,1,4
816,3,3,12000.0,1,1,4
817,1,1,2400.0,1,1,4
818,1,1,85200.0,1,1,4
819,1,1,7200.0,1,1,4
820,1,1,14400.0,1,1,4
821,1,1,4320.0,1,1,4
822,2,2,8496.0,1,1,4
823,1,1,3600.0,1,1,4
824,1,1,10800.0,1,1,4
825,1,1,2160.0,1,1,4
826,1,1,15600.0,1,1,4
827,1,1,2736.0,1,1,4
828,1,1,7200.0,1,1,4
829,1,1,9600.0,1,1,4
830,1,1,7776.0,1,1,4
831,1,1,3456.0,1,1,4
832,1,1,4464.0,1,1,4
833,1,1,15600.0,1,1,4
834,1,1,4800.0,1,1,4
835,1,1,3600.0,1,1,4
836,1,1,3600.0,1,1,4
837,1,1,2304.0,1,1,4
838,1,1,14400.0,1,1,4
839,3,3,7200.0,1,1,4
840,1,1,7200.0,1,1,4
841,1,1,7200.0,1,1,4
842,1,1,6048.0,1,1,4
843,2,2,3456.0,1,1,4
844,1,1,16800.0,1,1,4
845,3,3,6000.0,1,1,4
846,1,1,5328.0,1,1,4
847,1,1,9600.0,1,1,4
848,2,2,3600.0,1,1,4
849,1,1,4800.0,1,1,4
850,1,1,3600.0,1,1,4
851,1,1,3024.0,1,1,4
852,1,1,4800.0,1,1,4
853,1,1,4800.0,1,1,4
854,1,1,2400.0,1,1,4
855,1,1,18000.0,1,1,4
856,1,1,4608.0,1,1,4
857,1,1,22800.0,1,1,4
858,1,1,8064.0,1,1,4
859,1,1,7200.0,1,1,4
860,1,1,6192.0,1,1,4
861,1,1,7056.0,1,1,4
862,1,1,3600.0,1,1,4
863,1,1,2400.0,1,1,4
864,1,1,12000.0,1,1,4
865,1,1,25200.0,1,1,4
866,1,1,3600.0,1,1,4
867,2,2,2016.0,1,1,4
868,2,2,3168.0,1,1,4
869,1,1,13200.0,1,1,4
870,1,1,3600.0,1,1,4
871,1,1,7200.0,1,1,4
872,2,2,6624.0,1,1,4
873,2,2,4464.0,1,1,4
874,1,1,19200.0,1,1,4
875,1,1,12000.0,1,1,4
876,1,1,12000.0,1,1,4
877,3,3,2016.0,1,1,4
878,1,1,16800.0,1,1,4
879,1,1,6480.0,1,1,4
880,2,2,1728.0,1,1,4
881,1,1,9600.0,1,1,4
882,1,1,9600.0,1,1,4
883,1,1,10800.0,1,1,4
884,1,1,28800.0,1,1,4
885,2,2,2016.0,1,1,4
886,1,1,2400.0,1,1,4
887,1,1,8400.0,1,1,4
888,1,1,7200.0,1,1,4
889,1,1,2400.0,1,1,4
890,1,1,6000.0,1,1,4
891,1,1,21600.0,1,1,4
892,2,2,1872.0,1,1,4
893,1,1,3600.0,1,1,4
894,1,1,4800.0,1,1,4
895,1,1,3600.0,1,1,4
896,1,1,12000.0,1,1,4
897,1,1,4032.0,1,1,4
898,1,1,3600.0,1,1,4
899,1,1,2736.0,1,1,4
900,1,1,9600.0,1,1,4
901,1,1,3600.0,1,1,4
902,1,1,13536.0,1,1,4
903,1,1,3456.0,1,1,4
904,1,1,2736.0,1,1,4
905,1,1,7200.0,1,1,4
906,1,1,7200.0,1,1,4
907,1,1,12000.0,1,1,4
908,1,1,10800.0,1,1,4
909,1,1,9600.0,1,1,4
910,2,2,3312.0,1,1,4
911,1,1,13200.0,1,1,4
912,1,1,4800.0,1,1,4
913,1,1,4800.0,1,1,4
914,1,1,9600.0,1,1,4
915,1,1,9600.0,1,1,4
916,1,1,7200.0,1,1,4
917,1,1,12000.0,1,1,4
918,1,1,4800.0,1,1,4
919,1,1,4800.0,1,1,4
920,1,1,3600.0,1,1,4
921,1,1,30000.0,1,1,4
922,1,1,4032.0,1,1,4
923,1,1,2880.0,1,1,4
924,1,1,14400.0,1,1,4
925,3,3,6000.0,1,1,4
926,1,1,14400.0,1,1,4
927,1,1,82800.0,1,1,4
928,1,1,5616.0,1,1,4
929,1,1,9600.0,1,1,4
930,1,1,4800.0,1,1,4
931,1,1,3600.0,1,1,4
932,1,1,3600.0,1,1,4
933,1,1,4800.0,1,1,4
934,1,1,19200.0,1,1,4
935,1,1,26400.0,1,1,4
936,1,1,1200.0,1,1,4
937,1,1,12000.0,1,1,4
938,1,1,3456.0,1,1,4
939,2,2,2592.0,1,1,4
940,1,1,24000.0,1,1,4
941,1,1,7200.0,1,1,4
942,2,2,3456.0,1,1,4
943,1,1,1200.0,1,1,4
944,1,1,1584.0,1,1,4
945,1,1,8400.0,1,1,4
946,1,1,13200.0,1,1,4
947,1,1,13200.0,1,1,4
948,1,1,3888.0,1,1,4
949,1,1,8928.0,1,1,4
950,1,1,12000.0,1,1,4
951,2,2,1296.0,1,1,4
952,1,1,8400.0,1,1,4
953,1,1,12000.0,1,1,4
954,1,1,3600.0,1,1,4
955,1,1,12000.0,1,1,4
956,1,1,4464.0,1,1,4
957,1,1,4752.0,1,1,4
958,2,2,720.0,1,1,4
959,1,1,3600.0,1,1,4
960,1,1,4752.0,1,1,4
961,1,1,14400.0,1,1,4
962,1,1,18000.0,1,1,4
963,1,1,6000.0,1,1,4
964,1,1,4176.0,1,1,4
965,1,1,4896.0,1,1,4
966,1,1,8064.0,1,1,4
967,1,1,4800.0,1,1,4
968,1,1,12000.0,1,1,4
969,1,1,14400.0,1,1,4
970,1,1,8064.0,1,1,4
971,1,1,10800.0,1,1,4
972,1,1,2304.0,1,1,4
973,1,1,4800.0,1,1,4
974,1,1,3168.0,1,1,4
975,1,1,14400.0,1,1,4
976,2,2,13824.0,1,1,4
977,1,1,1200.0,1,1,4
978,1,1,12000.0,1,1,4
979,1,1,8400.0,1,1,4
980,1,1,2400.0,1,1,4
981,1,1,11520.0,1,1,4
982,1,1,2160.0,1,1,4
983,1,1,4800.0,1,1,4
984,1,1,3600.0,1,1,4
985,1,1,3600.0,1,1,4
986,1,1,3888.0,1,1,4
987,1,1,2304.0,1,1,4
988,3,3,4800.0,1,1,4
989,1,1,10800.0,1,1,4
990,1,1,2400.0,1,1,4
991,1,1,16800.0,1,1,4
992,1,1,2880.0,1,1,4
993,1,1,3312.0,1,1,4
994,1,1,6000.0,1,1,4
995,1,1,1440.0,1,1,4
996,1,1,3024.0,1,1,4
997,1,1,15600.0,1,1,4
998,1,1,4800.0,1,1,4
999,1,1,3600.0,1,1,4
1000,1,1,6000.0,1,1,4
1001,1,1,14400.0,1,1,4
1002,1,1,6000.0,1,1,4
1003,1,1,3168.0,1,1,4
1004,1,1,15600.0,1,1,4
1005,1,1,3600.0,1,1,4
1006,1,1,6000.0,1,1,4
1007,1,1,7200.0,1,1,4
1008,1,1,19200.0,1,1,4
1009,1,1,13200.0,1,1,4
1010,1,1,6000.0,1,1,4
1011,2,2,3744.0,1,1,4
1012,1,1,7200.0,1,1,4
1013,1,1,7920.0,1,1,4
1014,1,1,6000.0,1,1,4
1015,1,1,2400.0,1,1,4
1016,1,1,1200.0,1,1,4
1017,1,1,8400.0,1,1,4
1018,1,1,14400.0,1,1,4
1019,1,1,6912.0,1,1,4
1020,1,1,8400.0,1,1,4
1021,1,1,2304.0,1,1,4
1022,1,1,7200.0,1,1,4
1023,1,1,3600.0,1,1,4
1024,2,2,1728.0,1,1,4
1025,1,1,2736.0,1,1,4
1026,1,1,6000.0,1,1,4
1027,1,1,2304.0,1,1,4
1028,1,1,864.0,1,1,4
1029,1,1,4800.0,1,1,4
1030,1,1,2400.0,1,1,4
1031,1,1,7200.0,1,1,4
1032,1,1,20400.0,1,1,4
1033,1,1,16800.0,1,1,4
1034,1,1,3168.0,1,1,4
1035,1,1,3600.0,1,1,4
1036,1,1,1296.0,1,1,4
1037,1,1,7200.0,1,1,4
1038,1,1,4176.0,1,1,4
1039,1,1,3456.0,1,1,4
1040,1,1,2400.0,1,1,4
1041,1,1,9600.0,1,1,4
1042,1,1,1584.0,1,1,4
1043,1,1,7200.0,1,1,4
1044,1,1,16800.0,1,1,4
1045,1,1,10368.0,1,1,4
1046,2,2,2016.0,1,1,4
1047,1,1,14400.0,1,1,4
1048,1,1,9648.0,1,1,4
1049,1,1,2400.0,1,1,4
1050,1,1,3456.0,1,1,4
1051,1,1,2160.0,1,1,4
1052,1,1,6000.0,1,1,4
1053,1,1,1200.0,1,1,4
1054,1,1,8400.0,1,1,4
1055,1,1,6192.0,1,1,4
1056,1,1,2400.0,1,1,4
1057,1,1,4896.0,1,1,4
1058,1,1,6000.0,1,1,4
1059,1,1,9600.0,1,1,4
1060,1,1,10800.0,1,1,4
1061,1,1,14400.0,1,1,4
1062,1,1,1200.0,1,1,4
1063,1,1,7200.0,1,1,4
1064,1,1,5040.0,1,1,4
1065,1,1,3600.0,1,1,4
1066,1,1,4800.0,1,1,4
1067,1,1,30000.0,1,1,4
1068,1,1,9600.0,1,1,4
1069,1,1,6912.0,1,1,4
1070,1,1,25200.0,1,1,4
1071,1,1,1584.0,1,1,4
1072,1,1,6000.0,1,1,4
1073,1,1,16800.0,1,1,4
1074,1,1,10800.0,1,1,4
1075,1,1,4752.0,1,1,4
1076,1,1,12000.0,1,1,4
1077,1,1,2160.0,1,1,4
1078,1,1,4800.0,1,1,4
1079,1,1,7200.0,1,1,4
1080,1,1,4464.0,1,1,4
1081,1,1,7200.0,1,1,4
1082,1,1,10800.0,1,1,4
1083,1,1,4800.0,1,1,4
1084,2,2,1296.0,1,1,4
1085,1,1,7200.0,1,1,4
1086,1,1,3600.0,1,1,4
1087,1,1,3600.0,1,1,4
1088,1,1,4800.0,1,1,4
1089,1,1,8208.0,1,1,4
1090,1,1,7200.0,1,1,4
1091,2,2,8400.0,1,1,4
1092,1,1,8400.0,1,1,4
1093,2,2,4608.0,1,1,4
1094,1,1,2016.0,1,1,4
1095,3,3,6000.0,1,1,4
1096,1,1,2400.0,1,1,4
1097,1,1,6000.0,1,1,4
1098,1,1,4800.0,1,1,4
1099,1,1,1872.0,1,1,4
1100,1,1,7200.0,1,1,4
1101,2,2,1440.0,1,1,4
1102,1,1,11520.0,1,1,4
1103,1,1,4800.0,1,1,4
1104,1,1,6000.0,1,1,4
1105,1,1,13200.0,1,1,4
1106,1,1,21600.0,1,1,4
1107,1,1,4464.0,1,1,4
1108,1,1,8400.0,1,1,4
1109,1,1,6000.0,1,1,4
1110,1,1,16800.0,1,1,4
1111,1,1,9600.0,1,1,4
1112,1,1,14400.0,1,1,4
1113,1,1,2400.0,1,1,4
1114,2,2,3456.0,1,1,4
1115,1,1,10800.0,1,1,4
1116,1,1,12672.0,1,1,4
1117,1,1,19200.0,1,1,4
1118,1,1,8400.0,1,1,4
1119,1,1,2400.0,1,1,4
1120,1,1,6000.0,1,1,4
1121,1,1,6336.0,1,1,4
1122,1,1,2160.0,1,1,4
1123,1,1,7200.0,1,1,4
1124,1,1,3600.0,1,1,4
1125,1,1,4800.0,1,1,4
1126,1,1,13104.0,1,1,4
1127,1,1,12000.0,1,1,4
1128,1,1,3600.0,1,1,4
1129,1,1,2880.0,1,1,4
1130,1,1,8400.0,1,1,4
1131,1,1,4800.0,1,1,4
1132,1,1,1584.0,1,1,4
1133,1,1,1440.0,1,1,4
1134,1,1,7200.0,1,1,4
1135,1,1,4800.0,1,1,4
1136,1,1,1728.0,1,1,4
1137,1,1,7200.0,1,1,4
1138,1,1,2592.0,1,1,4
1139,1,1,4891.392,1,1,4
1140,1,1,12000.0,1,1,4
1141,1,1,6000.0,1,1,4
1142,1,1,4800.0,1,1,4
1143,1,1,3600.0,1,1,4
1144,1,1,18000.0,1,1,4
1145,1,1,2592.0,1,1,4
1146,2,2,3600.0,1,1,4
1147,1,1,5904.0,1,1,4
1148,1,1,2400.0,1,1,4
1149,3,3,4896.0,1,1,4
1150,1,1,9600.0,1,1,4
1151,1,1,3600.0,1,1,4
1152,1,1,3600.0,1,1,4
1153,1,1,15600.0,1,1,4
1154,1,1,3456.0,1,1,4
1155,1,1,4800.0,1,1,4
1156,1,1,2160.0,1,1,4
1157,1,1,3600.0,1,1,4
1158,1,1,5328.0,1,1,4
1159,1,1,14400.0,1,1,4
1160,1,1,3600.0,1,1,4
1161,1,1,3600.0,1,1,4
1162,1,1,2400.0,1,1,4
1163,1,1,7200.0,1,1,4
1164,2,2,720.0,1,1,4
1165,1,1,6912.0,1,1,4
1166,1,1,16800.0,1,1,4
1167,1,1,12000.0,1,1,4
1168,1,1,7200.0,1,1,4
1169,1,1,6912.0,1,1,4
1170,1,1,6480.0,1,1,4
1171,1,1,2160.0,1,1,4
1172,1,1,2160.0,1,1,4
1173,1,1,3456.0,1,1,4
1174,1,1,6000.0,1,1,4
1175,1,1,6000.0,1,1,4
1176,1,1,9600.0,1,1,4
1177,2,2,720.0,1,1,4
1178,1,1,2448.0,1,1,4
1179,1,1,3168.0,1,1,4
1180,2,2,3600.0,1,1,4
1181,1,1,16800.0,1,1,4
1182,1,1,1200.0,1,1,4
1183,1,1,1200.0,1,1,4
1184,2,2,5040.0,1,1,4
1185,1,1,10800.0,1,1,4
1186,1,1,9600.0,1,1,4
1187,1,1,14400.0,1,1,4
1188,1,1,21600.0,1,1,4
1189,1,1,9600.0,1,1,4
1190,2,2,3168.0,1,1,4
1191,1,1,4800.0,1,1,4
1192,1,1,3600.0,1,1,4
1193,1,1,2448.0,1,1,4
1194,1,1,13200.0,1,1,4
1195,1,1,4176.0,1,1,4
1196,1,1,6000.0,1,1,4
1197,1,1,9600.0,1,1,4
1198,1,1,7200.0,1,1,4
1199,1,1,1872.0,1,1,4
1200,1,1,2880.0,1,1,4
1201,1,1,8400.0,1,1,4
1202,1,1,4320.0,1,1,4
1203,1,1,1200.0,1,1,4
1204,1,1,7200.0,1,1,4
1205,1,1,20400.0,1,1,4
1206,1,1,24000.0,1,1,4
1207,1,1,4800.0,1,1,4
1208,1,1,9600.0,1,1,4
1209,1,1,4800.0,1,1,4
1210,1,1,24000.0,1,1,4
1211,1,1,9600.0,1,1,4
1212,1,1,6000.0,1,1,4
1213,1,1,10800.0,1,1,4
1214,1,1,10800.0,1,1,4
1215,1,1,9360.0,1,1,4
1216,1,1,4800.0,1,1,4
1217,1,1,19200.0,1,1,4
1218,2,2,2160.0,1,1,4
1219,1,1,6000.0,1,1,4
1220,2,2,3600.0,1,1,4
1221,1,1,576.0,1,1,4
1222,1,1,30000.0,1,1,4
1223,1,1,21600.0,1,1,4
1224,1,1,20400.0,1,1,4
1225,1,1,7056.0,1,1,4
1226,1,1,9600.0,1,1,4
1227,1,1,18000.0,1,1,4
1228,1,1,8400.0,1,1,4
1229,1,1,15600.0,1,1,4
1230,1,1,6048.0,1,1,4
1231,1,1,4800.0,1,1,4
1232,1,1,19200.0,1,1,4
1233,1,1,6000.0,1,1,4
1234,1,1,7200.0,1,1,4
1235,1,1,7200.0,1,1,4
1236,1,1,8400.0,1,1,4
1237,1,1,24000.0,1,1,4
1238,1,1,9600.0,1,1,4
1239,1,1,4800.0,1,1,4
1240,1,1,15600.0,1,1,4
1241,1,1,8400.0,1,1,4
1242,1,1,15600.0,1,1,4
1243,1,1,7200.0,1,1,4
1244,1,1,4800.0,1,1,4
1245,1,1,4800.0,1,1,4
1246,2,2,2160.0,1,1,4
1247,1,1,16800.0,1,1,4
1248,1,1,4320.0,1,1,4
1249,1,1,8400.0,1,1,4
1250,1,1,6000.0,1,1,4
1251,1,1,4800.0,1,1,4
1252,3,3,1444.608,1,1,4
1253,1,1,16800.0,1,1,4
1254,1,1,6768.0,1,1,4
1255,1,1,7200.0,1,1,4
1256,1,1,18000.0,1,1,4
1257,1,1,32400.0,1,1,4
1258,1,1,18000.0,1,1,4
1259,1,1,26400.0,1,1,4
1260,1,1,10800.0,1,1,4
1261,1,1,10080.0,1,1,4
1262,1,1,10800.0,1,1,4
1263,1,1,14400.0,1,1,4
1264,1,1,14400.0,1,1,4
1265,1,1,4800.0,1,1,4
1266,1,1,9600.0,1,1,4
1267,1,1,19200.0,1,1,4
1268,1,1,10800.0,1,1,4
1269,1,1,6912.0,1,1,4
1270,1,1,4464.0,1,1,4
1271,1,1,20400.0,1,1,4
1272,1,1,8064.0,1,1,4
1273,1,1,6192.0,1,1,4
1274,1,1,7488.0,1,1,4
1275,1,1,10800.0,1,1,4
1276,1,1,14400.0,1,1,4
1277,1,1,2400.0,1,1,4
1278,1,1,24000.0,1,1,4
1279,1,1,5328.0,1,1,4
1280,1,1,19200.0,1,1,4
1281,1,1,30000.0,1,1,4
1282,1,1,15600.0,1,1,4
1283,1,1,16800.0,1,1,4
1284,1,1,10800.0,1,1,4
1285,1,1,16800.0,1,1,4
1286,1,1,46800.0,1,1,4
1287,1,1,16800.0,1,1,4
1288,1,1,6000.0,1,1,4
1289,1,1,4800.0,1,1,4
1290,1,1,16800.0,1,1,4
1291,1,1,2400.0,1,1,4
1292,1,1,8400.0,1,1,4
1293,1,1,9600.0,1,1,4
1294,1,1,12816.0,1,1,4
1295,1,1,13200.0,1,1,4
1296,1,1,22800.0,1,1,4
1297,1,1,16800.0,1,1,4
1298,1,1,10800.0,1,1,4
1299,1,1,8400.0,1,1,4
1300,1,1,10800.0,1,1,4
1301,1,1,7200.0,1,1,4
1302,1,1,9600.0,1,1,4
1303,1,1,7920.0,1,1,4
1304,1,1,10368.0,1,1,4
1305,1,1,15600.0,1,1,4
1306,1,1,8400.0,1,1,4
1307,1,1,25200.0,1,1,4
1308,1,1,9600.0,1,1,4
1309,1,1,20400.0,1,1,4
1310,1,1,19200.0,1,1,4
1311,1,1,10800.0,1,1,4
1312,1,1,3456.0,1,1,4
1313,1,1,12000.0,1,1,4
1314,1,1,8400.0,1,1,4
1315,1,1,15600.0,1,1,4
1316,1,1,21600.0,1,1,4
1317,1,1,15600.0,1,1,4
1318,1,1,2400.0,1,1,4
1319,1,1,12384.0,1,1,4
1320,1,1,16800.0,1,1,4
1321,1,1,5184.0,1,1,4
1322,1,1,13200.0,1,1,4
1323,1,1,10800.0,1,1,4
1324,1,1,18000.0,1,1,4
1325,1,1,13200.0,1,1,4
1326,1,1,27600.0,1,1,4
1327,1,1,12000.0,1,1,4
1328,1,1,26400.0,1,1,4
1329,1,1,3600.0,1,1,4
1330,1,1,26400.0,1,1,4
1331,3,3,7632.0,1,1,4
1332,1,1,24000.0,1,1,4
1333,1,1,14400.0,1,1,4
1334,1,1,8400.0,1,1,4
1335,1,1,6000.0,1,1,4
1336,1,1,12000.0,1,1,4
1337,1,1,13200.0,1,1,4
1338,1,1,12000.0,1,1,4
1339,1,1,7776.0,1,1,4
1340,1,1,12000.0,1,1,4
1341,1,1,43200.0,1,1,4
1342,1,1,14400.0,1,1,4
1343,1,1,3456.0,1,1,4
1344,1,1,18000.0,1,1,4
1345,1,1,15600.0,1,1,4
1346,1,1,15600.0,1,1,4
1347,1,1,14400.0,1,1,4
1348,1,1,7200.0,1,1,4
1349,1,1,18000.0,1,1,4
1350,1,1,14400.0,1,1,4
1351,1,1,44400.0,1,1,4
1352,1,1,9600.0,1,1,4
1353,1,1,6912.0,1,1,4
1354,1,1,3600.0,1,1,4
1355,1,1,14400.0,1,1,4
1356,1,1,25200.0,1,1,4
1357,1,1,19200.0,1,1,4
1358,1,1,7200.0,1,1,4
1359,1,1,8400.0,1,1,4
1360,1,1,19200.0,1,1,4
1361,1,1,6000.0,1,1,4
1362,1,1,10944.0,1,1,4
1363,1,1,24000.0,1,1,4
1364,1,1,16800.0,1,1,4
1365,1,1,8400.0,1,1,4
1366,3,3,7488.0,1,1,4
1367,2,2,6000.0,1,1,4
1368,1,1,6912.0,1,1,4
1369,1,1,3600.0,1,1,4
1370,1,1,2304.0,1,1,4
1371,1,1,5616.0,1,1,4
1372,2,2,864.0,1,1,4
1373,1,1,1440.0,1,1,4
1374,1,1,3600.0,1,1,4
1375,1,1,3600.0,1,1,4
1376,1,1,2736.0,1,1,4
1377,1,1,2592.0,1,1,4
1378,1,1,3888.0,1,1,4
1379,1,1,1728.0,1,1,4
1380,1,1,2736.0,1,1,4
1381,1,1,3600.0,1,1,4
1382,1,1,6000.0,1,1,4
1383,1,1,7200.0,1,1,4
1384,1,1,7200.0,1,1,4
1385,1,1,7200.0,1,1,4
1386,1,1,10800.0,1,1,4
1387,2,2,4320.0,1,1,4
1388,1,1,3600.0,1,1,4
1389,1,1,15600.0,1,1,4
1390,1,1,2448.0,1,1,4
1391,1,1,13200.0,1,1,4
1392,2,2,4320.0,1,1,4
1393,1,1,8400.0,1,1,4
1394,1,1,8400.0,1,1,4
1395,1,1,4608.0,1,1,4
1396,1,1,2016.0,1,1,4
1397,1,1,2400.0,1,1,4
1398,1,1,3312.0,1,1,4
1399,1,1,2400.0,1,1,4
1400,1,1,9600.0,1,1,4
1401,1,1,3744.0,1,1,4
1402,1,1,2400.0,1,1,4
1403,1,1,4320.0,1,1,4
1404,1,1,6000.0,1,1,4
1405,1,1,1440.0,1,1,4
1406,1,1,7200.0,1,1,4
1407,1,1,4176.0,1,1,4
1408,1,1,3456.0,1,1,4
1409,1,1,4800.0,1,1,4
1410,1,1,3600.0,1,1,4
1411,3,3,8400.0,1,1,4
1412,1,1,3456.0,1,1,4
1413,1,1,4800.0,1,1,4
1414,1,1,6000.0,1,1,4
1415,1,1,7200.0,1,1,4
1416,1,1,7200.0,1,1,4
1417,1,1,1584.0,1,1,4
1418,1,1,2400.0,1,1,4
1419,1,1,6000.0,1,1,4
1420,1,1,3600.0,1,1,4
1421,1,1,4320.0,1,1,4
1422,1,1,3600.0,1,1,4
1423,1,1,14400.0,1,1,4
1424,1,1,24000.0,1,1,4
1425,2,2,1584.0,1,1,4
1426,1,1,4800.0,1,1,4
1427,1,1,4320.0,1,1,4
1428,1,1,5472.0,1,1,4
1429,2,2,3456.0,1,1,4
1430,2,2,7056.0,1,1,4
1431,1,1,4320.0,1,1,4
1432,1,1,4800.0,1,1,4
1433,1,1,16800.0,1,1,4
1434,1,1,13824.0,1,1,4
1435,1,1,19200.0,1,1,4
1436,1,1,22800.0,1,1,4
1437,1,1,34800.0,1,1,4
1438,1,1,5472.0,1,1,4
1439,1,1,20400.0,1,1,4
1440,1,1,10800.0,1,1,4
1441,1,1,8400.0,1,1,4
1442,1,1,1440.0,1,1,4
1443,1,1,20400.0,1,1,4
1444,1,1,12000.0,1,1,4
1445,1,1,4800.0,1,1,4
1446,1,1,12000.0,1,1,4
1447,1,1,6624.0,1,1,4
1448,2,2,4176.0,1,1,4
1449,1,1,21600.0,1,1,4
1450,1,1,34800.0,1,1,4
1451,1,1,11952.0,1,1,4
1452,1,1,12000.0,1,1,4
1453,1,1,9600.0,1,1,4
1454,1,1,12000.0,1,1,4
1455,1,1,7200.0,1,1,4
1456,1,1,13536.0,1,1,4
1457,1,1,18000.0,1,1,4
1458,1,1,50400.0,1,1,4
1459,1,1,20400.0,1,1,4
1460,1,1,10800.0,1,1,4
1461,1,1,33600.0,1,1,4
1462,1,1,25200.0,1,1,4
1463,1,1,36000.0,1,1,4
1464,1,1,9600.0,1,1,4
1465,1,1,26400.0,1,1,4
1466,1,1,20400.0,1,1,4
1467,1,1,45600.0,1,1,4
1468,1,1,24000.0,1,1,4
1469,2,2,5328.0,1,1,4
1470,2,2,3600.0,1,1,4
1471,2,2,2592.0,1,1,4
1472,2,2,1728.0,1,1,4
1473,2,2,2160.0,1,1,4
1474,1,1,6000.0,1,1,4
1475,2,2,6336.0,1,1,4
1476,1,1,12000.0,1,1,4
1477,2,2,304.128,1,1,4
1478,2,2,3600.0,1,1,4
1479,2,2,5472.0,1,1,4
1480,1,1,3168.0,1,1,4
1481,1,1,2400.0,1,1,4
1482,1,1,9600.0,1,1,4
1483,1,1,19200.0,1,1,4
1484,1,1,7200.0,1,1,4
1485,1,1,8400.0,1,1,4
1486,1,1,4032.0,1,1,4
1487,4,4,1200.0,1,1,4
1488,4,4,1440.0,1,1,4
1489,1,1,16800.0,1,1,4
1490,1,1,8400.0,1,1,4
1491,1,1,16800.0,1,1,4
1492,1,1,5616.0,1,1,4
1493,1,1,14400.0,1,1,4
1494,4,4,2880.0,1,1,4
1495,4,4,1152.0,1,1,4
1496,4,4,1728.0,1,1,4
1497,2,2,2016.0,1,1,4
1498,4,4,3600.0,1,1,4
1499,1,1,16800.0,1,1,4
1500,1,1,16800.0,1,1,4
1501,1,1,18000.0,1,1,4
1502,2,2,1440.0,1,1,4
1503,2,2,432.0,1,1,4
1504,2,2,6000.0,1,1,4
1505,2,2,1728.0,1,1,4
1506,2,2,1872.0,1,1,4
1507,2,2,2160.0,1,1,4
1508,1,1,4176.0,1,1,4
1509,2,2,3600.0,1,1,4
1510,1,1,3456.0,1,1,4
1511,1,1,30000.0,1,1,4
1512,1,1,39600.0,1,1,4
1513,1,1,20400.0,1,1,4
1514,1,1,10800.0,1,1,4
1515,1,1,4800.0,1,1,4
1516,1,1,18000.0,1,1,4
1517,1,1,45600.0,1,1,4
1518,1,1,18000.0,1,1,4
1519,1,1,18000.0,1,1,4
1520,1,1,10800.0,1,1,4
1521,1,1,9600.0,1,1,4
1522,1,1,5616.0,1,1,4
1523,1,1,3600.0,1,1,4
1524,1,1,6000.0,1,1,4
1525,1,1,18000.0,1,1,4
1526,1,1,3600.0,1,1,4
1527,1,1,38400.0,1,1,4
1528,1,1,4464.0,1,1,4
1529,1,1,9792.0,1,1,4
1530,1,1,2736.0,1,1,4
1531,1,1,24000.0,1,1,4
1532,1,1,43200.0,1,1,4
1533,1,1,24000.0,1,1,4
1534,1,1,22800.0,1,1,4
1535,1,1,31200.0,1,1,4
1536,1,1,40800.0,1,1,4
1537,2,2,9600.0,1,1,4
1538,1,1,2400.0,1,1,4
1539,2,2,3888.0,1,1,4
1540,1,1,2400.0,1,1,4
1541,1,1,12000.0,1,1,4
1542,1,1,18000.0,1,1,4
1543,1,1,8400.0,1,1,4
1544,1,1,2400.0,1,1,4
1545,1,1,10800.0,1,1,4
1546,1,1,12000.0,1,1,4
1547,1,1,1728.0,1,1,4
1548,1,1,864.0,1,1,4
1549,1,1,2160.0,1,1,4
1550,1,1,2736.0,1,1,4
1551,1,1,3456.0,1,1,4
1552,1,1,3456.0,1,1,4
1553,1,1,7488.0,1,1,4
1554,1,1,12000.0,1,1,4
1555,1,1,2736.0,1,1,4
1556,1,1,1419.2640000000001,1,1,4
1557,1,1,6000.0,1,1,4
1558,1,1,2736.0,1,1,4
1559,1,1,2160.0,1,1,4
1560,1,1,2400.0,1,1,4
1561,1,1,4896.0,1,1,4
1562,1,1,3744.0,1,1,4
1563,1,1,7344.0,1,1,4
1564,1,1,4464.0,1,1,4
1565,1,1,6000.0,1,1,4
1566,1,1,2160.0,1,1,4
1567,1,1,3168.0,1,1,4
1568,1,1,3600.0,1,1,4
1569,1,1,6000.0,1,1,4
1570,1,1,20400.0,1,1,4
1571,1,1,5760.0,1,1,4
1572,1,1,14400.0,1,1,4
1573,1,1,3600.0,1,1,4
1574,1,1,8496.0,1,1,4
1575,1,1,5760.0,1,1,4
1576,1,1,8640.0,1,1,4
1577,1,1,7488.0,1,1,4
1578,1,1,14400.0,1,1,4
1579,1,1,4176.0,1,1,4
1580,2,2,3600.0,1,1,4
1581,1,1,1440.0,1,1,4
1582,1,1,5616.0,1,1,4
1583,1,1,3600.0,1,1,4
1584,1,1,8400.0,1,1,4
1585,1,1,3600.0,1,1,4
1586,1,1,4800.0,1,1,4
1587,2,2,6000.0,1,1,4
1588,1,1,7200.0,1,1,4
1589,2,2,10368.0,1,1,4
1590,1,1,14400.0,1,1,4
1591,1,1,6000.0,1,1,4
1592,1,1,6000.0,1,1,4
1593,1,1,3600.0,1,1,4
1594,1,1,6000.0,1,1,4
1595,1,1,12000.0,1,1,4
1596,1,1,4800.0,1,1,4
